"ymonth","nation","itemNm","imxprt","weight","dollar"
"202101","미국","바닷가재","수입",27754.42,776454
"202101","미국","바지락","수입",0.14,15
"202101","미국","뱀장어","수출",150,3255
"202101","미국","뱀장어","수출",1750,31248
"202101","미국","버니토우","수입",0.18,65
"202101","미국","병어","수출",75.5,2148
"202101","미국","볼락","수입",610665.78,915958
"202101","미국","볼락","수출",268,6274
"202101","미국","부화용알","수입",2040,171787
"202101","미국","분.조분 및 펠리트","수입",276060,533601
"202101","미국","분한천","수입",1.42,28
"202101","미국","분한천","수출",5826.858,185431
"202101","미국","붉은 대게살","수출",21781.2,350035
"202101","미국","붕장어","수출",58.2,3549
"202101","미국","삼치","수출",3250,13868
"202101","미국","새우류","수입",3.37,35
"202101","미국","새우류","수출",5250,46917
"202101","미국","새우류","수출",7288.56,48618
"202101","미국","생선묵","수입",6.45,295
"202101","미국","생선묵","수출",20213.44,86384
"202101","미국","생선묵","수출",257693.77,890979
"202101","미국","생선소시지","수출",8525,17757
"202101","미국","생선페이스트","수출",1000,8215
"202101","미국","서대","수출",680.4,14054
"202101","미국","성게","수입",2236.84,314586
"202101","미국","소금","수입",10293.63,99452
"202101","미국","소금","수출",46976.6,182318
"202101","미국","소라","수출",15,274
"202101","미국","수생무척추동물","수입",2,720
"202101","미국","수생무척추동물","수출",90.878,1969
"202101","미국","수생무척추동물","수출",1070.88,8709
"202101","미국","수생무척추동물","수출",17096.44,96431
"202101","미국","수우프","수입",3.71,61
"202101","미국","수우프","수출",8953,37637
"202101","미국","순염화나트륨","수입",1511.163,20938
"202101","미국","스리루리나 효모","수입",107.802,13341
"202101","미국","스리루리나 효모","수출",0.916,252
"202101","미국","스리루리나 효모","수출",639,39480
"202101","미국","식염","수입",21112.578,35219
"202101","미국","식염","수출",167468.45,254457
"202101","미국","아귀","수입",58720,211308
"202101","미국","아귀","수출",150,3255
"202101","미국","암염","수입",940.009,11877
"202101","미국","양식진주로 만든 것","수입",0.61,278
"202101","미국","양식진주로 만든 것","수출",4.66,5540
"202101","미국","어란","수입",0.95,22
"202101","미국","어란","수출",948.5,23345
"202101","미국","어류","수입",0.9,18
"202101","미국","어류","수입",7.735,889
"202101","미국","어류","수입",20,4500
"202101","미국","어류","수입",323499.3,678676
"202101","미국","어류","수출",813.627,37575
"202101","미국","어류","수출",1452.656,16654
"202101","미국","어류","수출",11528,99601
"202101","미국","어류","수출",62072.925,147513
"202101","미국","어류조제품","수입",16.639,321
"202101","미국","어류조제품","수입",50.262,1205
"202101","미국","어류조제품","수입",70.507,1397
"202101","미국","어류조제품","수출",66,1105
"202101","미국","어류조제품","수출",14135.3,213551
"202101","미국","어류조제품","수출",19038.51,195073
"202101","미국","연어","수입",10.26,224
"202101","미국","연어","수입",36.05,729
"202101","미국","연체동물","수출",2365.04,15257
"202101","미국","연체동물","수출",5531.6,72997
"202101","미국","염장이나 염수장한 것","수출",2250,19812
"202101","미국","염장이나 염수장한 것","수출",32630,193853
"202101","미국","오징어","수출",256,4742
"202101","미국","오징어","수출",27747.9,226173
"202101","미국","우렁쉥이","수출",230,3764
"202101","미국","우렁쉥이","수출",2876.883,37579
"202101","미국","은대구","수입",113.65,2485
"202101","미국","이빨고기","수출",21684.2,373447
"202101","미국","임연수어","수입",177987.72,478742
"202101","미국","전갱이","수입",160.6,2496
"202101","미국","전갱이","수출",302,1116
"202101","미국","전갱이","수출",2525,5664
"202101","미국","전복","수출",230,10698
"202101","미국","전복","수출",3370.184,143709
"202101","미국","정어리","수입",44.822,822
"202101","미국","정어리","수입",64.46,1263
"202101","미국","조개껍질로 만든것","수입",3.916,112
"202101","미국","조기","수출",285.84,2487
"202101","미국","조기","수출",420,4649
"202101","미국","조기","수출",11965,142111
"202101","미국","조미오징어","수출",15003.748,320761
"202101","미국","조제품한 해조류 김 제외","수입",2.87,95
"202101","미국","조제품한 해조류 김 제외","수출",244912.93,1682168
"202101","미국","쥐치포","수출",3600.8,72427
"202101","미국","즙","수출",33920.1,56118
"202101","미국","지방과 기름 및 그 분획물","수입",20.65,1779
"202101","미국","천일염","수입",3.198,48
"202101","미국","천일염","수출",33219.038,27811
"202101","미국","청어","수입",5.2,108
"202101","미국","청어","수출",1080,14329
"202101","미국","캐비아","수입",4.6,479
"202101","미국","캐비아 대용물","수입",870.81,22687
"202101","미국","캐비아 대용물","수출",4808.51,88691
"202101","미국","클램","수입",1.34,12
"202101","미국","클램","수입",80,2800
"202101","미국","클램","수출",340,5011
"202101","미국","클로렐라 효모","수입",4.84,193
"202101","미국","클로렐라 효모","수출",7000,80235
"202101","미국","태평양연어","수입",2.04,310
"202101","미국","태평양연어","수입",56490,185451
"202101","미국","톳","수출",424.031,8642
"202101","미국","톳","수출",606.676,9655
"202101","미국","틸라피아","수입",0.1,16
"202101","미국","틸라피아","수출",1.2,173
"202101","미국","틸라피아","수출",2,249
"202101","미국","파래","수출",401,9408
"202101","미국","파래","수출",911.21,14542
"202101","미국","패각","수입",4.898,78
"202101","미국","패각","수출",123.62,50389
"202101","미국","포유동물","수입",384.6,268332
"202101","미국","포유동물","수출",50.5,4901
"202101","미국","피레트","수출",67.2,2696
"202101","미국","피레트","수출",2325.6,15828
"202101","미국","피조개","수출",48,3582
"202101","미국","한천","수입",0.1,245
"202101","미국","해삼","수출",18,5495
"202101","미국","해삼","수출",712.464,26427
"202101","미국","해서포유동물","수입",1.5,25
"202101","미국","해초류와조류","수입",3.2,539
"202101","미국","해초류와조류","수입",7.466,308
"202101","미국","해초류와조류","수출",1179,5517
"202101","미국","해파리","수출",217.92,1268
"202101","미국","해파리","수출",500,2357
"202101","미국","홍어","수입",110317.07,516030
"202101","미국","홍어","수출",16,594
"202101","미국","홍어","수출",500,10600
"202101","미국","홍합","수입",4.393,368
"202101","미국","홍합","수출",2320,7888
"202101","미령사모아","분.조분 및 펠리트","수입",202148,211244
"202101","미얀마","갑각류","수입",7470,99936
"202101","미얀마","기타","수입",450,3106
"202101","미얀마","김","수출",2800.75,125928
"202101","미얀마","꽃게","수입",7650,117399
"202101","미얀마","냉동연육","수입",58200,158235
"202101","미얀마","다랑어","수출",720,5480
"202101","미얀마","다랑어류","수출",615,2620
"202101","미얀마","미역","수입",278955,129554
"202101","미얀마","미역","수출",388.4,7375
"202101","미얀마","새우류","수입",3000,15150
"202101","미얀마","새우류","수입",4000,25600
"202101","미얀마","새우류","수출",3447.6,33263
"202101","미얀마","수생무척추동물","수입",1,36
"202101","미얀마","어류","수입",28124.5,73395
"202101","미얀마","염장이나 염수장한 것","수입",14240,10182
"202101","미얀마","오징어","수출",2340,14638
"202101","미얀마","즙","수출",198,302
"202101","미얀마","쭈꾸미","수입",15,60
"202101","미얀마","청어","수입",520,2186
"202101","바누아트","고등어","수입",67039,44979
"202101","바누아트","기타","수입",420,814
"202101","바누아트","꽁치","수입",371796.3,1036589
"202101","바누아트","눈다랑어","수입",180,488
"202101","바누아트","다랑어","수입",1530,18565
"202101","바누아트","어류","수입",34326,69953
"202101","바누아트","황새치","수입",3565,60389
"202101","바레인","갑각류","수입",194256,915394
"202101","바레인","골뱅이","수출",96,1299
"202101","바레인","김","수출",1,0
"202101","바레인","김","수출",4.44,123
"202101","바레인","꽃게","수입",69618,302717
"202101","바레인","다시마","수출",10,200
"202101","바레인","멸치","수출",1,0
"202101","바레인","미역","수출",1,0
"202101","바레인","식염","수출",240,253
"202101","바레인","오징어","수출",8.2,135
"202101","바레인","해초류와조류","수출",1.3,20
"202101","방글라데시","갑각류","수입",3600,43488
"202101","방글라데시","김","수출",152.24,8667
"202101","방글라데시","미역","수출",45.1,611
"202101","방글라데시","어류","수입",0.425,12
"202101","방글라데시","어류","수출",48000,40800
"202101","방글라데시","웨이스트","수입",75000,80197
"202101","방글라데시","조미오징어","수출",26.75,2923
"202101","방글라데시","틸라피아","수입",23000,47451
"202101","베네주엘라","갈치","수입",325486,1232624
"202101","베네주엘라","문어","수입",2124.31,12155
"202101","베네주엘라","어류","수입",970,3882
"202101","베닝","전갱이","수출",214190,235618
"202101","베트남","가다랑어","수출",2701878,3333108
"202101","베트남","가리비과","수입",5712,37806
"202101","베트남","가리비과","수출",1760,24198
"202101","베트남","갈치","수입",2424,11695
"202101","베트남","갑각류","수입",2.1,26
"202101","베트남","갑각류","수입",45852.71,96962
"202101","베트남","갑각류","수출",23289.2,229224
"202101","베트남","갑각류 조제품","수입",10.83,27
"202101","베트남","갑오징어","수입",48160,1519082
"202101","베트남","건조한 것","수입",3.838,23
"202101","베트남","건조한 것","수입",68.5,1053
"202101","베트남","게","수출",10381,474705
"202101","베트남","게 조제품","수입",1600,12076
"202101","베트남","게살","수입",1.05,8
"202101","베트남","게살","수입",4.5,29
"202101","베트남","고등어","수입",10850,37472
"202101","베트남","고등어","수출",164655,188646
"202101","베트남","골뱅이","수출",30,669
"202101","베트남","골뱅이","수출",179,1787
"202101","베트남","굴치패","수출",16.8,134
"202101","베트남","굴치패 종패용","수출",9.6,59
"202101","베트남","기타","수입",4.3,4
"202101","베트남","기타","수입",8,71
"202101","베트남","기타","수입",8.79,92
"202101","베트남","기타","수입",100.9,1316
"202101","베트남","기타","수입",219,13678
"202101","베트남","기타","수입",463.2,6443
"202101","베트남","기타","수입",1048.575,18227
"202101","베트남","기타","수입",7155.2,50043
"202101","베트남","기타","수입",40903.06,280609
"202101","베트남","기타","수입",47000,76590
"202101","베트남","기타","수입",306109.16,1687440
"202101","베트남","기타","수입",1223645.49,9714799
"202101","베트남","기타","수출",4995,28291
"202101","베트남","기타","수출",23839.6,108541
"202101","베트남","기타","수출",44044,356959
