"price";"date";"aptName";"dongName";"householdCnt";"floorAreaRate";"parkingLotCnt";"exclusiveArea";"floor"
"2192";22;"2020-08-04";"타워팰리스1차";"도곡동";1297;919;3695;84.16;33
"2193";14;"2020-08-05";"역삼월드메르디앙";"역삼동";93;232;119;83.27;11
"2194";13.4;"2020-08-05";"대청";"개포동";822;0;700;49.86;14
"2195";13.4;"2020-08-05";"대치2단지";"개포동";1758;174;1758;49.86;14
"2196";18.4;"2020-08-05";"청담e-편한세상2차(204동)";"청담동";41;234;62;98.05;6
"2197";48;"2020-08-05";"삼성아펠바움";"삼성동";17;396;47;241.83;8
"2198";11.13;"2020-08-05";"논현웰스톤";"논현동";38;296;91;81.98;6
"2199";42;"2020-08-05";"현대1,2차";"압구정동";960;224;720;160.28;9
"2200";24.85;"2020-08-05";"래미안개포루체하임";"일원동";850;249;1301;84.97;7
"2201";12.4;"2020-08-05";"삼익";"수서동";645;224;650;60;12
"2202";31.7;"2020-08-05";"도곡렉슬";"도곡동";3002;274;4443;114.9931;13
"2203";13.6;"2020-08-05";"극동스타클래스";"도곡동";96;629;142;111.38;16
"2204";17.95;"2020-08-06";"개포주공6단지";"개포동";1060;0;300;60.76;8
"2205";17.95;"2020-08-06";"개포주공7단지";"개포동";900;0;400;60.76;8
"2206";17.25;"2020-08-06";"골든카운티";"삼성동";19;249;28;108.68;7
"2207";22.2;"2020-08-06";"은마";"대치동";4424;204;3021;76.79;8
"2208";4;"2020-08-06";"마일스디오빌";"논현동";260;599;200;36.29;13
"2209";23.8;"2020-08-06";"아크로힐스논현";"논현동";368;299;645;113.231;8
"2210";18.2;"2020-08-06";"래미안강남힐즈";"자곡동";1020;159;1554;101.94;8
"2211";17.2;"2020-08-06";"대림아크로빌";"도곡동";490;936;1662;146.754;34
"2212";27.8;"2020-08-06";"대림아크로빌";"도곡동";490;936;1662;168.456;34
"2213";3;"2020-08-07";"역삼하나빌";"역삼동";77;799;62;28.44;5
"2214";28.5;"2020-08-07";"역삼자이";"역삼동";408;299;615;114.019;11
"2215";27.2;"2020-08-07";"한양3차";"압구정동";312;198;156;117.26;4
"2216";40;"2020-08-07";"현대6,7차";"압구정동";1288;210;1120;157.36;6
"2217";40;"2020-08-07";"현대65동(대림아크로빌)";"압구정동";56;240;89;157.36;6
"2218";10.5;"2020-08-07";"강남신동아파밀리에1단지";"세곡동";395;198;422;59.97;11
"2219";11.4;"2020-08-07";"신동아";"수서동";1162;203;325;49.96;14
"2220";19.8;"2020-08-08";"역삼e-편한세상";"역삼동";840;282;852;59.606;19
"2221";21.5;"2020-08-08";"래미안그레이튼3차";"역삼동";476;271;582;70.98;13
"2222";26.9;"2020-08-08";"역삼IPARK";"역삼동";541;273;914;116.285;4
"2223";15.4;"2020-08-08";"대청";"개포동";822;0;700;60;10
"2224";15.4;"2020-08-08";"대치2단지";"개포동";1758;174;1758;60;10
"2225";20;"2020-08-08";"래미안블레스티지";"개포동";1957;249;3153;59.967;21
"2226";28;"2020-08-08";"래미안블레스티지";"개포동";1957;249;3153;84.943;6
"2227";19;"2020-08-08";"개포주공5단지";"개포동";940;151;912;61.19;3
"2228";3.45;"2020-08-08";"선릉LG에클라트(A동)";"삼성동";125;341;88;36.16;6
"2229";49.3;"2020-08-08";"현대1,2차";"압구정동";960;224;720;196.84;13
"2230";35.7;"2020-08-08";"래미안개포루체하임";"일원동";850;249;1301;151.09;25
"2231";12.85;"2020-08-08";"삼익";"수서동";645;224;650;60;15
"2232";19;"2020-08-08";"강남데시앙포레";"수서동";787;165;957;114.45;6
"2233";8.9;"2020-08-08";"신동아";"수서동";1162;203;325;33.18;12
"2234";27.75;"2020-08-08";"도곡렉슬";"도곡동";3002;274;4443;84.9984;20
"2235";17.2;"2020-08-09";"동현";"논현동";548;174;1096;84.92;14
"2236";2.4;"2020-08-10";"청담스위트(도시형)";"청담동";124;199;57;13.425;5
"2237";13.8;"2020-08-10";"석탑";"삼성동";139;361;139;59.82;8
"2238";6.9;"2020-08-10";"그라나다";"삼성동";19;280;18;45.23;6
"2239";39;"2020-08-10";"아이파크삼성";"삼성동";449;296;1253;145.046;39
"2240";27.8;"2020-08-10";"한양5차";"압구정동";343;192;172;115.24;3
"2241";40;"2020-08-10";"현대6,7차";"압구정동";1288;210;1120;144.2;12
"2242";40;"2020-08-10";"현대65동(대림아크로빌)";"압구정동";56;240;89;144.2;12
"2243";16;"2020-08-10";"개포현대4차";"일원동";142;199;99;84.98;12
"2244";9.8;"2020-08-10";"까치마을";"수서동";1404;208;1410;39.6;4
"2245";25;"2020-08-10";"대림아크로빌";"도곡동";490;936;1662;177.255;18
"2246";16.5;"2020-08-10";"리치아르떼빌";"도곡동";11;227;24;182.12;1
"2247";2.98;"2020-08-10";"대우양재디오빌";"도곡동";155;882;123;31.81;8
"2248";18.9;"2020-08-11";"금호어울림";"역삼동";183;299;334;132.88;4
"2249";20.5;"2020-08-11";"개포주공5단지";"개포동";940;151;912;74.25;14
"2250";31.5;"2020-08-11";"래미안블레스티지";"개포동";1957;249;3153;99.979;10
"2251";17.3;"2020-08-11";"개포주공6단지";"개포동";1060;0;300;60.76;15
"2252";17.3;"2020-08-11";"개포주공7단지";"개포동";900;0;400;60.76;15
"2253";20.97;"2020-08-11";"삼성롯데";"삼성동";339;337;418;91.77;11
"2254";9.5;"2020-08-11";"제이빌";"논현동";32;242;32;80.31;1
"2255";30.5;"2020-08-11";"미성2차";"압구정동";911;0;1093;140.9;8
"2256";29;"2020-08-11";"현대14차";"압구정동";388;194;371;84.98;13
"2257";42;"2020-08-11";"현대6,7차";"압구정동";1288;210;1120;157.36;8
"2258";42;"2020-08-11";"현대65동(대림아크로빌)";"압구정동";56;240;89;157.36;8
"2259";23.5;"2020-08-11";"현대3차";"압구정동";432;0;864;82.5;6
"2260";48.5;"2020-08-11";"현대1,2차";"압구정동";960;224;720;196.21;7
"2261";12.5;"2020-08-11";"강남LH1단지(e편한세상)";"세곡동";809;173;998;59.99;12
"2262";13.9;"2020-08-11";"삼성";"수서동";680;211;1020;59.86;13
"2263";12.1;"2020-08-11";"삼익";"수서동";645;224;650;60;3
"2264";18.45;"2020-08-12";"우성8차";"개포동";261;192;138;79.61;5
"2265";18.9;"2020-08-12";"개포주공5단지";"개포동";940;151;912;61.19;9
"2266";3.45;"2020-08-12";"선릉LG에클라트(A동)";"삼성동";125;341;88;36.16;5
"2267";10.2;"2020-08-12";"신동아";"수서동";1162;203;325;39.51;4
"2268";2;"2020-08-13";"우림루미아트";"역삼동";84;522;64;23.9;9
"2269";8.3;"2020-08-13";"역삼IPARK";"역삼동";541;273;914;28.246;11
"2270";19;"2020-08-13";"역삼e-편한세상";"역삼동";840;282;852;59.947;2
"2271";14.9;"2020-08-13";"채널리저브";"삼성동";78;699;81;84.94;14
"2272";16.3;"2020-08-13";"논현두산위브1단지";"논현동";130;226;174;84.993;8
"2273";51.75;"2020-08-13";"현대1,2차";"압구정동";960;224;720;196.21;10
"2274";16.5;"2020-08-13";"래미안강남힐즈";"자곡동";1020;159;1554;101.94;1
"2275";15.7;"2020-08-13";"푸른마을";"일원동";930;249;930;84.93;1
"2276";3.97;"2020-08-14";"역삼한스빌";"역삼동";216;376;154;39.89;10
"2277";1.7;"2020-08-14";"요진와이시티미니(도시형)";"역삼동";91;249;22;12.1;2
"2278";23;"2020-08-14";"래미안그레이튼2차";"역삼동";464;266;626;84.81;26
"2279";8.25;"2020-08-14";"역삼IPARK";"역삼동";541;273;914;28.246;10
"2280";14.9;"2020-08-14";"금호어울림";"역삼동";183;299;334;84.95;12
"2281";3.28;"2020-08-14";"역삼디오빌";"역삼동";457;966;338;30.03;18
"2282";3.1;"2020-08-14";"역삼디오빌";"역삼동";457;966;338;30.03;15
"2283";13.3;"2020-08-14";"대청";"개포동";822;0;700;49.86;4
"2284";13.3;"2020-08-14";"대치2단지";"개포동";1758;174;1758;49.86;4
"2285";25.5;"2020-08-14";"대치삼성1차";"대치동";960;261;1259;109.04;5
"2286";13;"2020-08-14";"경남논현";"논현동";60;222;60;84.89;5
"2287";30.5;"2020-08-14";"미성2차";"압구정동";911;0;1093;140.9;15
"2288";28;"2020-08-14";"현대14차";"압구정동";388;194;371;84.98;12
"2289";NA;"2020-08-14";"현대6,7차";"압구정동";1288;210;1120;245.2;5
"2290";NA;"2020-08-14";"현대65동(대림아크로빌)";"압구정동";56;240;89;245.2;5
"2291";28.5;"2020-08-14";"현대5차";"압구정동";224;170;448;82.23;5
"2292";28;"2020-08-14";"한양3차";"압구정동";312;198;156;116.94;8
"2293";14.99;"2020-08-14";"강남데시앙파크";"세곡동";546;169;850;114.69;6
"2294";17.5;"2020-08-14";"도곡삼성래미안";"도곡동";732;291;1122;59.96;19
"2295";21.5;"2020-08-15";"개포주공5단지";"개포동";940;151;912;83.17;5
"2296";21;"2020-08-15";"개포주공5단지";"개포동";940;151;912;74.25;13
"2297";13.6;"2020-08-15";"세곡푸르지오";"세곡동";912;174;1148;74.74;9
"2298";16.85;"2020-08-15";"한솔마을";"일원동";570;108;1140;84.73;4
"2299";15.2;"2020-08-15";"삼성";"수서동";680;211;1020;84.97;6
"2300";21.98;"2020-08-15";"도곡삼성래미안";"도곡동";732;291;1122;84.89;4
"2301";20.5;"2020-08-15";"도곡쌍용예가";"도곡동";384;298;418;107.53;6
"2302";18.4;"2020-08-15";"도곡렉슬";"도곡동";3002;274;4443;59.9937;5
"2303";27.5;"2020-08-15";"도곡렉슬";"도곡동";3002;274;4443;84.9984;6
"2304";21.8;"2020-08-15";"개포우성4차";"도곡동";459;149;0;84.6;9
"2305";12;"2020-08-17";"역삼르비앙";"역삼동";12;255;21;152.58;2
"2306";23.8;"2020-08-17";"현대3차";"압구정동";432;0;864;82.5;7
"2307";15.7;"2020-08-17";"동익";"수서동";330;199;314;84.46;9
"2308";14.2;"2020-08-18";"쌍용플래티넘밸류";"역삼동";166;640;166;116.67;7
"2309";22;"2020-08-18";"개포주공5단지";"개포동";940;151;912;83.17;8
"2310";23.5;"2020-08-18";"삼성힐스테이트2단지";"삼성동";926;273;1291;84.236;14
"2311";10.2;"2020-08-18";"압구정아인빌";"신사동";14;243;17;84.36;4
"2312";40;"2020-08-18";"한양2차";"압구정동";296;143;147;175.92;12
"2313";28;"2020-08-18";"현대14차";"압구정동";388;194;371;84.94;7
"2314";28;"2020-08-18";"한양3차";"압구정동";312;198;156;116.94;9
"2315";11.5;"2020-08-18";"삼익";"수서동";645;224;650;49.2;13
"2316";14.5;"2020-08-18";"아카데미스위트";"도곡동";414;996;808;83;38
"2317";16.85;"2020-08-19";"대림역삼";"역삼동";129;325;129;84.96;3
"2318";9.1;"2020-08-19";"대청";"개포동";822;0;700;33.18;1
"2319";9.1;"2020-08-19";"대치2단지";"개포동";1758;174;1758;33.18;1
"2320";17.5;"2020-08-19";"논현신동아파밀리에";"논현동";644;245;684;114.34;7
"2321";52;"2020-08-19";"현대6,7차";"압구정동";1288;210;1120;196.7;12
"2322";52;"2020-08-19";"현대65동(대림아크로빌)";"압구정동";56;240;89;196.7;12
"2323";18.9;"2020-08-19";"수서한아름";"수서동";498;249;996;163.68;3
"2324";23;"2020-08-20";"테헤란아이파크";"역삼동";411;255;589;70.8391;15
"2325";27;"2020-08-20";"경남";"개포동";678;174;816;182.2;1
"2326";22.2;"2020-08-20";"개포주공5단지";"개포동";940;151;912;83.17;8
"2327";9.98;"2020-08-20";"대청";"개포동";822;0;700;33.18;6
"2328";9.98;"2020-08-20";"대치2단지";"개포동";1758;174;1758;33.18;6
"2329";10;"2020-08-20";"대청";"개포동";822;0;700;33.18;11
"2330";10;"2020-08-20";"대치2단지";"개포동";1758;174;1758;33.18;11
"2331";32.7;"2020-08-20";"래미안대치팰리스1단지";"대치동";1278;258;2478;94.49;24
"2332";32.7;"2020-08-20";"래미안대치팰리스2단지";"대치동";330;258;601;94.49;24
"2333";50;"2020-08-20";"현대1,2차";"압구정동";960;224;720;198.41;5
"2334";11.3;"2020-08-20";"강남데시앙파크";"세곡동";546;169;850;84.97;8
"2335";22;"2020-08-20";"목련타운";"일원동";650;249;975;134.71;8
"2336";20;"2020-08-21";"삼익";"도곡동";247;177;272;153.71;9
"2337";21.5;"2020-08-21";"래미안도곡카운티";"도곡동";397;261;510;59.98;20
"2338";3.8;"2020-08-21";"현대비젼21";"도곡동";232;990;291;32.65;20
"2339";14;"2020-08-22";"대청";"개포동";822;0;700;49.86;7
"2340";14;"2020-08-22";"대치2단지";"개포동";1758;174;1758;49.86;7
"2341";19.5;"2020-08-22";"개포주공6단지";"개포동";1060;0;300;73.02;4
"2342";19.5;"2020-08-22";"개포주공7단지";"개포동";900;0;400;73.02;4
"2343";14.7;"2020-08-22";"강남LH1단지(e편한세상)";"세곡동";809;173;998;84.83;4
"2344";11.2;"2020-08-22";"수서1-2단지";"일원동";720;177;529;52.29;6
"2345";25;"2020-08-22";"래미안개포루체하임";"일원동";850;249;1301;84.99;15
"2346";17.5;"2020-08-22";"우성7차";"일원동";802;157;641;68.4;2
"2347";14.75;"2020-08-22";"도곡한신";"도곡동";421;212;0;58.46;6
"2348";28.5;"2020-08-22";"도곡렉슬";"도곡동";3002;274;4443;84.9984;13
"2349";7.7;"2020-08-23";"로얄빌리지";"역삼동";19;292;26;80.64;6
"2350";18.6;"2020-08-23";"목련타운";"일원동";650;249;975;99.79;1
"2351";19.5;"2020-08-24";"개포주공6단지";"개포동";1060;0;300;73.02;10
"2352";19.5;"2020-08-24";"개포주공7단지";"개포동";900;0;400;73.02;10
"2353";28.3;"2020-08-24";"현대5차";"압구정동";224;170;448;82.23;7
"2354";34.4;"2020-08-24";"현대6,7차";"압구정동";1288;210;1120;144.7;1
"2355";34.4;"2020-08-24";"현대65동(대림아크로빌)";"압구정동";56;240;89;144.7;1
"2356";18.7;"2020-08-24";"한솔마을";"일원동";570;108;1140;84.73;4
"2357";19;"2020-08-24";"도곡월드메르디앙";"도곡동";29;0;60;189.39;3
"2358";14.98;"2020-08-25";"금호어울림";"역삼동";183;299;334;84.95;4
"2359";1.906;"2020-08-25";"강남역우정에쉐르";"역삼동";52;536;39;17.23;9
"2360";17.8;"2020-08-25";"우성6차";"개포동";270;106;270;79.97;5
"2361";35.9;"2020-08-25";"현대6,7차";"압구정동";1288;210;1120;144.2;2
"2362";35.9;"2020-08-25";"현대65동(대림아크로빌)";"압구정동";56;240;89;144.2;2
"2363";9.55;"2020-08-25";"까치마을";"수서동";1404;208;1410;39.6;9
"2364";11.2;"2020-08-25";"신동아";"수서동";1162;203;325;49.96;8
"2365";31;"2020-08-26";"현대2차";"개포동";558;156;800;165.08;2
"2366";18;"2020-08-26";"개포주공6단지";"개포동";1060;0;300;60.76;4
"2367";18;"2020-08-26";"개포주공7단지";"개포동";900;0;400;60.76;4
"2368";20.95;"2020-08-26";"개포주공5단지";"개포동";940;151;912;74.25;1
"2369";14.5;"2020-08-26";"신사파크빌";"신사동";28;0;42;117.82;5
"2370";42;"2020-08-26";"현대6,7차";"압구정동";1288;210;1120;157.36;8
"2371";42;"2020-08-26";"현대65동(대림아크로빌)";"압구정동";56;240;89;157.36;8
"2372";8.705;"2020-08-26";"LH강남아이파크";"자곡동";716;150;880;74.97;13
"2373";11.37;"2020-08-26";"LH강남아이파크";"자곡동";716;150;880;74.97;2
"2374";14.5;"2020-08-26";"삼성";"도곡동";231;139;208;54.81;4
"2375";2.1;"2020-08-27";"요진와이시티미니(도시형)";"역삼동";91;249;22;12.1;7
"2376";12;"2020-08-27";"대청";"개포동";822;0;700;39.53;13
"2377";12;"2020-08-27";"대치2단지";"개포동";1758;174;1758;39.53;13
"2378";21;"2020-08-27";"은마";"대치동";4424;204;3021;76.79;3
"2379";27.5;"2020-08-27";"현대10차";"압구정동";144;228;187;108.15;7
"2380";18;"2020-08-27";"래미안강남힐즈";"자곡동";1020;159;1554;101.95;7
"2381";15.1;"2020-08-27";"한솔마을";"일원동";570;108;1140;63.76;3
"2382";3.08;"2020-08-27";"중명하니빌";"도곡동";111;251;59;32.02;2
"2383";19.3;"2020-08-28";"개포주공5단지";"개포동";940;151;912;61.19;14
"2384";23.8;"2020-08-28";"은마";"대치동";4424;204;3021;84.43;8
"2385";14.635;"2020-08-28";"LH강남아이파크";"자곡동";716;150;880;84.92;12
"2386";14.5;"2020-08-28";"삼성";"수서동";680;211;1020;59.86;5
"2387";14;"2020-08-28";"극동스타클래스";"도곡동";96;629;142;112.75;8
"2388";14.4;"2020-08-29";"대청";"개포동";822;0;700;60;1
"2389";14.4;"2020-08-29";"대치2단지";"개포동";1758;174;1758;60;1
"2390";11.9;"2020-08-29";"삼성힐스테이트1단지";"삼성동";1144;276;1529;31.402;20
"2391";38;"2020-08-29";"동부센트레빌";"대치동";805;297;1824;145.83;17
"2392";5.7;"2020-08-29";"현대썬앤빌테헤란(도시형)";"대치동";49;249;37;32.98;3
"2393";17.1;"2020-08-29";"동현";"논현동";548;174;1096;84.92;1
"2394";25.9;"2020-08-29";"미성1차";"압구정동";322;93;386;105.62;9
"2395";18;"2020-08-29";"래미안강남힐즈";"자곡동";1020;159;1554;101.94;12
"2396";18.1;"2020-08-29";"한솔마을";"일원동";570;108;1140;84.73;5
"2397";19;"2020-08-29";"래미안개포루체하임";"일원동";850;249;1301;71.68;1
"2398";10.2;"2020-08-29";"신동아";"수서동";1162;203;325;39.51;13
"2399";19.2;"2020-08-29";"도곡현대하이페리온";"도곡동";71;245;188;142.41;4
"2400";13.9;"2020-08-29";"극동스타클래스";"도곡동";96;629;142;112.05;12
"2401";14.6;"2020-08-30";"강남LH1단지(e편한세상)";"세곡동";809;173;998;84.83;5
"2402";26.2;"2020-08-31";"영동한양1차";"압구정동";936;211;561;91.21;10
"2403";8.815;"2020-08-31";"LH강남아이파크";"자곡동";716;150;880;74.97;14
"2404";8.8;"2020-08-31";"수서1-2단지";"일원동";720;177;529;39.98;4
"2405";11.191;"2020-08-31";"까치마을";"수서동";1404;208;1410;49.5;9
"2406";19.5;"2020-08-31";"대림아크로빌";"도곡동";490;936;1662;130.545;19
"2407";24.8;"2020-08-31";"대림아크로빌";"도곡동";490;936;1662;172.464;32
"2408";25.4;"2020-09-01";"현대까르띠에710";"역삼동";137;298;340;149.7;10
"2409";22.7;"2020-09-01";"테헤란아이파크";"역삼동";411;255;589;70.8333;7
"2410";23;"2020-09-01";"개포주공5단지";"개포동";940;151;912;83.17;14
"2411";18;"2020-09-01";"건영";"청담동";240;397;418;84.595;1
"2412";42;"2020-09-01";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;152.28;9
"2413";10.9;"2020-09-01";"까치마을";"수서동";1404;208;1410;39.6;13
"2414";15;"2020-09-01";"개포럭키";"도곡동";128;187;130;79.89;3
"2415";18.5;"2020-09-01";"개포우성5차";"도곡동";180;179;144;78.99;9
"2416";19;"2020-09-02";"역삼래미안";"역삼동";1050;276;1066;80.87;8
"2417";11.9;"2020-09-02";"대청";"개포동";822;0;700;39.53;7
"2418";11.9;"2020-09-02";"대치2단지";"개포동";1758;174;1758;39.53;7
"2419";20.5;"2020-09-02";"개포주공6단지";"개포동";1060;0;300;73.26;5
"2420";20.5;"2020-09-02";"개포주공7단지";"개포동";900;0;400;73.26;5
"2421";18.4;"2020-09-02";"개포주공5단지";"개포동";940;151;912;53.98;8
"2422";17.05;"2020-09-02";"영동한양1차";"압구정동";936;211;561;49.98;1
"2423";20;"2020-09-02";"우성7차";"일원동";802;157;641;84.06;3
"2424";19.2;"2020-09-02";"대림아크로빌";"도곡동";490;936;1662;130.545;17
"2425";22.9;"2020-09-02";"도곡삼성래미안";"도곡동";732;291;1122;84.89;13
"2426";23.7;"2020-09-03";"롯데캐슬프레미어";"삼성동";713;269;1335;84.484;15
"2427";27;"2020-09-03";"한양7차";"압구정동";239;320;0;106.22;12
"2428";24.05;"2020-09-03";"현대3차";"압구정동";432;0;864;82.5;10
"2429";28.3;"2020-09-03";"현대1,2차";"압구정동";960;224;720;131.48;4
"2430";14.98;"2020-09-03";"극동스타클래스";"도곡동";96;629;142;112.05;11
"2431";26;"2020-09-04";"테헤란아이파크";"역삼동";411;255;589;92.6232;16
"2432";18.5;"2020-09-04";"개포주공6단지";"개포동";1060;0;300;60.13;6
"2433";18.5;"2020-09-04";"개포주공7단지";"개포동";900;0;400;60.13;6
"2434";13.5;"2020-09-04";"강남데시앙파크";"세곡동";546;169;850;84.95;8
"2435";8.775;"2020-09-04";"LH강남아이파크";"자곡동";716;150;880;74.97;14
"2436";17.2;"2020-09-04";"가람";"일원동";496;109;496;75.16;5
"2437";17.5;"2020-09-04";"경남";"도곡동";348;356;389;84.94;15
"2438";18.4;"2020-09-04";"도곡삼성래미안";"도곡동";732;291;1122;59.96;20
"2439";26.5;"2020-09-05";"경남";"개포동";678;174;816;123.28;5
"2440";18.4;"2020-09-05";"개포주공5단지";"개포동";940;151;912;53.98;7
"2441";12;"2020-09-05";"대청";"개포동";822;0;700;39.53;9
"2442";12;"2020-09-05";"대치2단지";"개포동";1758;174;1758;39.53;9
"2443";9.6;"2020-09-05";"쌍용";"논현동";111;333;105;59.91;6
"2444";29.6;"2020-09-05";"타워팰리스1차";"도곡동";1297;919;3695;164.97;27
"2445";23.5;"2020-09-06";"강남더샵포레스트";"수서동";400;199;840;124.5802;5
"2446";14.9;"2020-09-07";"대청";"개포동";822;0;700;60;14
"2447";14.9;"2020-09-07";"대치2단지";"개포동";1758;174;1758;60;14
"2448";34.7;"2020-09-07";"대우로얄카운티III";"청담동";19;211;61;244.68;7
