"month","nation","itemNm","imxprt","weight","dollar"
"202001","베트남","어류의즙","수입",228757.6,130134
"202001","괌","어류의즙","수출",50,100
"202001","일본","어류의즙","수출",17520,22067
"202001","필리핀","어류의즙","수출",2330,3870
"202001","볼리비아","어류의즙","수출",510,1069
"202001","뉴질랜드","어류의즙","수출",184,280
"202001","아랍에미리트연합","어류의즙","수출",300,413
"202001","과테말라","어류의즙","수출",230,362
"202001","미국","어류의즙","수출",37347.5,90569
"202001","호주","어류의즙","수출",1560,2776
"202001","싱가포르","어류의즙","수출",880,1306
"202001","중국","어류의즙","수출",3060,5297
"202001","말레이시아","어류의즙","수출",252,516
"202001","칠레","어류의즙","수출",180,320
"202001","홍콩","갑각류","수출",315,1507
"202001","태국","갑각류","수출",6400,22942
"202001","베트남","갑각류","수출",500,1894
"202001","알바니아","갑각류","수출",8.7,102
"202001","일본","갑각류","수출",40088,235341
"202001","일본","갑각류","수입",100,3377
"202001","중국","갑각류","수입",69000,223764
"202001","미국","연어","수입",13.48,281
"202001","일본","대구","수입",0.79,58
"202001","중국","대구","수입",44084,408803
"202001","카나다","바닷가재","수입",118051.39,2448241
"202001","태국","바닷가재","수출",454,8604
"202001","인도네시아","바닷가재","수입",6,34
"202001","미국","바닷가재","수입",18740.8,290322
"202001","인도네시아","게살","수입",998,21930
"202001","독일","게살","수출",6.08,13
"202001","일본","게살","수출",500,4125
"202001","중국","게살","수출",252,2067
"202001","대만","왕게","수출",2550,73550
"202001","러시아","왕게","수입",996.4,29410
"202001","칠레","왕게","수입",12045,66247
"202001","홍콩","꽃게","수출",400,18011
"202001","기네비소","꽃게","수입",5636,13362
"202001","튀니지","꽃게","수입",189930.21,799178
"202001","바레인","꽃게","수입",42102,177127
"202001","베트남","꽃게","수출",13408,54221
"202001","일본","꽃게","수출",305,2031
"202001","미국","꽃게","수출",1440,7619
"202001","그리스","꽃게","수입",10000,41269
"202001","중국","꽃게","수출",3000,3474
"202001","중국","꽃게","수입",2814113.9,9502306
"202001","도미니카공화국","명태","수출",45.4,1117
"202001","홍콩","명태","수출",400,10688
"202001","러시아","명태","수입",475158.38,4872028
"202001","나이지리아","명태","수출",300,5022
"202001","인디아","명태","수출",265,0
"202001","베트남","명태","수출",6000,92630
"202001","알바니아","명태","수출",87.04,348
"202001","필리핀","명태","수출",1544.05,8125
"202001","뉴질랜드","명태","수출",95,2456
"202001","미국","명태","수출",5066.75,119357
"202001","미국","명태","수입",0.4,22
"202001","팔라우","명태","수출",6,118
"202001","호주","명태","수출",550.2,5419
"202001","중국","명태","수출",16120,158800
"202001","중국","명태","수입",53678,483656
"202001","뉴질랜드","조기","수출",91,1302
"202001","미국","조기","수출",780,5562
"202001","미국","눈다랑어","수출",493,4190
"202001","카나다","방어","수출",21,319
"202001","일본","방어","수입",459596,4139134
"202001","싱가포르","방어","수출",35,872
"202001","홍콩","돔","수출",83,2452
"202001","대만","돔","수입",601,6791
"202001","일본","돔","수입",149691,1099601
"202001","미국","돔","수출",340,5895
"202001","중국","돔","수입",24790,293452
"202001","대만","붕장어","수출",24,572
"202001","일본","붕장어","수출",151314,1591760
"202001","일본","붕장어","수입",200,1837
"202001","미국","붕장어","수출",25,1186
"202001","베트남","먹장어","수입",3280,29040
"202001","일본","먹장어","수입",10107,82567
"202001","미국","먹장어","수입",53710,451787
"202001","일본","농어","수출",2307.2,32770
"202001","미얀마","새우류","수출",3158.4,28500
"202001","태국","새우류","수입",100997.41,1456508
"202001","인디아","새우류","수출",285.4,4924
"202001","인디아","새우류","수입",8200,55940
"202001","인도네시아","새우류","수입",5600.6,49113
"202001","베트남","새우류","수입",380282.69,3297730
"202001","필리핀","새우류","수출",300,754
"202001","미국","새우류","수출",3600,14955
"202001","호주","새우류","수출",500,1650
"202001","중국","새우류","수입",8000,33208
"202001","말레이시아","새우류","수입",0.7,14
"202001","마카오","새우류","수출",72,1791
"202001","홍콩","새우류","수출",5,39
"202001","홍콩","새우류","수출",5,39
"202001","남아프리카","새우류","수출",682,5958
"202001","태국","새우류","수입",4167.6,47880
"202001","베트남","새우류","수입",8543.38,37198
"202001","중국","새우류","수입",1170,48232
"202001","일본","황새치","수출",26000,231912
"202001","프랑스","김","수출",126,5734
"202001","프랑스","김","수입",1102.5,62354
"202001","사우디아라비아","김","수출",168,4689
"202001","카자흐","김","수출",106.8,1674
"202001","홍콩","김","수출",301.12,10937
"202001","대만","김","수출",28406.1,535694
"202001","카나다","김","수출",420.48,7446
"202001","러시아","김","수출",46393.9,1024232
"202001","태국","김","수출",369064.6,5957958
"202001","터키","김","수출",166,5390
"202001","나이지리아","김","수출",281.65,4926
"202001","인도네시아","김","수출",11392.36,198563
"202001","베트남","김","수출",4388.38,95732
"202001","괌","김","수출",240.9,5084
"202001","일본","김","수출",12187.204,201442
"202001","일본","김","수입",13.895,553
"202001","필리핀","김","수출",232,3235
"202001","볼리비아","김","수출",401.6,11695
"202001","아랍에미리트연합","김","수출",14.4,254
"202001","미국","김","수출",17025.5,404243
"202001","미국","김","수입",2.228,54
"202001","호주","김","수출",757.6,12720
"202001","이스라엘","김","수출",0.6,21
"202001","중국","김","수출",119182.08,1436012
"202001","중국","김","수입",1.484,23
"202001","말레이시아","김","수출",1.2,43
"202001","칠레","김","수출",200,4335
"202001","영국","김","수출",202.6,4904
"202001","북마나리아나군도","김","수출",117,2247
"202001","미국","김","수입",4.46,131
"202001","멕시코","소라","수입",111360,397350
"202001","불가리아","소라","수입",3520,26240
"202001","루마니아","소라","수입",8700,65250
"202001","베트남","소라","수입",18000,17160
"202001","우크라이나","소라","수입",3200,20000
"202001","세네갈","소라","수입",4248,28670
"202001","중국","소라","수출",56475,200200
"202001","일본","연체동물","수출",134.4,1363
"202001","뉴질랜드","연체동물","수출",288,3259
"202001","미국","연체동물","수출",2949.8,31835
"202001","멕시코","연체동물","수출",25992,129470
"202001","불가리아","연체동물","수입",31140,345953
"202001","대만","연체동물","수출",5346,23798
"202001","카나다","연체동물","수출",469.8,5540
"202001","터키","연체동물","수입",249680,1705322
"202001","베트남","연체동물","수입",57550.8,99078
"202001","일본","연체동물","수입",4511.7,41960
"202001","모리타니아","연체동물","수입",63341.7,249338
"202001","미국","연체동물","수출",4974,61791
"202001","우크라이나","연체동물","수입",45336,136008
"202001","싱가포르","연체동물","수출",240,2156
"202001","세네갈","연체동물","수입",57762,189224
"202001","중국","연체동물","수출",45336,136008
"202001","중국","연체동물","수입",165377.5,534488
"202001","칠레","연체동물","수입",3,24
"202001","카나다","해삼","수입",2.25,51
"202001","중국","해삼","수출",28,15939
"202001","페루","해삼","수입",0.595,12
"202001","러시아","해삼","수입",2000,124121
"202001","인도네시아","해삼","수입",2343,214756
"202001","베트남","해삼","수입",3760,263200
"202001","필리핀","해삼","수입",2776,248195
"202001","미국","해삼","수출",5.6,4664
"202001","미국","해삼","수입",140,33320
"202001","중국","해삼","수출",440,137000
"202001","말레이시아","해삼","수입",30,2310
"202001","나이지리아","해파리","수출",18,115
"202001","일본","해파리","수입",1920,23891
"202001","미국","해파리","수출",1400,7523
"202001","홍콩","고등어","수출",40,1796
"202001","카나다","고등어","수출",192,264
"202001","베트남","고등어","수입",4131,23702
"202001","일본","고등어","수입",0.32,6
"202001","필리핀","고등어","수출",48,151
"202001","중국","고등어","수입",3192,28051
"202001","미국","뱀장어","수출",150,3567
"202001","태국","뱀장어","수출",1000,21301
"202001","중국","뱀장어","수입",58503.6,1225721
"202001","북마나리아나군도","뱀장어","수출",40,836
"202001","대만","틸라피아","수입",29880,273124
"202001","인도네시아","틸라피아","수입",6011.6,68188
"202001","러시아","대구","수입",84978,474749
"202001","미국","대구","수입",48548.32,412001
"202001","중국","대구","수입",3765,6817
"202001","마카오","대구","수출",30,359
"202001","스페인","대구","수입",400,5807
"202001","일본","방어","수출",36087.2,82631
"202001","일본","방어","수입",126,2088
"202001","미국","방어","수출",43,1170
"202001","싱가포르","방어","수출",58,858
"202001","카나다","갈치","수출",22,904
"202001","일본","갈치","수입",60736,354031
"202001","미국","갈치","수출",11,301
"202001","홍콩","붕장어","수출",0.6,19
"202001","미국","붕장어","수출",40.72,2834
"202001","미국","붕장어","수출",40.72,2834
"202001","일본","꽁치","수출",7689,50561
"202001","미국","꽁치","수출",12,240
"202001","그루지야","민대구","수출",82400,107072
"202001","네덜란드","민대구","수입",23963,11981
"202001","중국","민대구","수출",318200,482824
"202001","카나다","명태","수입",30663.36,31711
"202001","러시아","명태","수출",5000,9750
"202001","러시아","명태","수입",8126782,10697814
"202001","베트남","명태","수출",14835,29162
"202001","필리핀","명태","수출",5414.36,16754
"202001","뉴질랜드","명태","수출",455,2465
"202001","미국","명태","수출",9968.8,37283
"202001","미국","명태","수입",2631645.2,4023307
"202001","호주","명태","수출",626,3964
"202001","싱가포르","명태","수출",220,1241
"202001","중국","명태","수출",22756.81,32497
"202001","중국","명태","수입",14790,59013
"202001","말레이시아","명태","수출",205,1240
"202001","네덜란드","블루 화이팅스","수입",33449,17059
"202001","러시아","기타","수입",17550,41175
"202001","일본","붕장어","수출",112560.95,1350802
"202001","브라질","기타","수입",19.62,1135
"202001","호주","기타","수입",20.96,620
"202001","스페인","기타","수입",556.4,27136
"202001","괌","틸라피아","수출",130.39,2001
"202001","일본","기타","수입",2.14,60
"202001","카나다","다시마","수출",560,899
"202001","괌","다시마","수출",80,105
"202001","뉴질랜드","다시마","수출",80,133
"202001","미국","다시마","수출",3370.4,9307
"202001","호주","다시마","수출",280,484
"202001","영국","다시마","수출",160,218
