"meanPrice","aptName","siggName","dongName","exclusiveArea","householdCnt","leaseCnt","dongCnt","floorAreaRate","parkingLotCnt"
6.28,"수산오성","강서구","내발산동",77.83,85,0,1,294,96
5.01285714285714,"마곡현대","강서구","방화동",59.92,202,0,4,338,239
5.355,"우리유앤미","구로구","구로동",84.42,216,0,2,297,223
17.8125,"여의도금호리첸시아","영등포구","여의도동",146.68,248,0,2,799,623
12.95,"동부센트레빌","영등포구","당산동3가",134.83,468,0,6,276,749
10.85,"유원제일","영등포구","당산동4가",73.98,360,0,5,0,360
11.895,"국화맨션","영등포구","문래동3가",118.62,270,0,2,161,189
14.14,"문래힐스테이트","영등포구","문래동3가",165.18,776,0,14,264,1400
8.65,"신미","영등포구","신길동",86.38,130,0,4,0,0
8.1,"이수교KCC스위첸","동작구","동작동",59.91,178,0,5,244,263
5.85,"삼성월드","동작구","사당동",88.94,17,0,1,273,16
12.795,"이수자이","동작구","사당동",113.65,140,0,2,736,345
6.74,"현산푸른숲","동작구","대방동",96.54,14,0,1,184,17
22.5,"방배아트자이","서초구","방배동",126.6226,353,41,5,243,572
19.9,"방배상지리츠빌5차","서초구","방배동",182.56,17,0,1,241,33
22.55,"방배현대홈타운2차","서초구","방배동",147.26,384,0,6,298,485
12.3,"삼호1차","서초구","방배동",81.88,419,0,3,0,1000
7.47,"삼성에이스빌","서초구","반포동",84.81,19,0,1,190,23
18.075,"현대슈퍼빌","서초구","서초동",164.87,645,0,4,584,1531
24.3,"청담래미안로이뷰","강남구","청담동",110.2,177,0,1,370,216
36,"이니그마빌Ⅰ","강남구","청담동",244.91,14,0,1,265,53
24.5,"롯데캐슬프레미어","강남구","삼성동",101.81,713,0,11,269,1335
14.99,"삼성벽산블루밍","강남구","삼성동",114.08,26,0,2,0,46
28,"래미안삼성1차(501~504동)","강남구","삼성동",181.51,112,0,4,213,240
13.95,"삼성이안애빌","강남구","삼성동",106.89,19,0,1,224,31
16.9,"삼성대우멤버스카운티2차","강남구","삼성동",145.73,17,0,1,244,33
20.5,"쌍용플래티넘","강남구","삼성동",154.77,88,0,2,715,216
29,"래미안대치팰리스1단지","강남구","대치동",91.89,1278,20,13,258,2478
29,"래미안대치팰리스2단지","강남구","대치동",91.89,330,20,4,258,601
41.7,"래미안대치팰리스1단지","강남구","대치동",114.15,1278,20,13,258,2478
41.7,"래미안대치팰리스2단지","강남구","대치동",114.15,330,20,4,258,601
18,"대치풍림아이원3차","강남구","대치동",114.55,42,0,1,296,73
13,"세영팔래스","강남구","대치동",59.91,67,0,1,237,74
16.5,"대치효성","강남구","대치동",84.91,83,0,1,296,125
36.4,"신현대(현대9,11,12차)","강남구","압구정동",152.39,1924,0,27,0,2800
16.8,"강남데시앙포레","강남구","수서동",84.81,787,0,14,165,957
14.125,"강남데시앙포레","강남구","수서동",59.97,787,0,14,165,957
33,"도곡렉슬","강남구","도곡동",138.3156,3002,0,34,274,4443
19.75,"도곡현대하이페리온","강남구","도곡동",182.6,71,0,2,245,188
48,"타워팰리스2차","강남구","도곡동",244.04,813,0,2,923,2376
21.6875,"개포한신","강남구","도곡동",83.86,620,0,8,145,930
3.18,"중명하니빌","강남구","도곡동",32.02,111,0,1,251,59
8.1,"한영해시안","송파구","잠실동",63.65,29,0,1,199,34
16.4,"우성4차","송파구","잠실동",115.83,555,0,7,194,277
16,"우성1,2,3차","송파구","잠실동",80.78,1842,0,26,0,1842
27,"아시아선수촌","송파구","잠실동",122.785,1356,0,18,152,1492
1.83,"송파가락두산위브센티움","송파구","가락동",26.12,113,0,1,673,67
14.9,"송파와이즈더샵","송파구","장지동",97.2157,390,0,6,274,630
9.35,"마천금호","송파구","마천동",84.92,199,0,1,303,201
8.4,"경지리버캐슬","강동구","암사동",142.83,19,0,1,299,40
4.9,"한건브리앙","강동구","암사동",84.91,34,0,1,246,38
4.33,"우정","강동구","천호동",59.94,85,0,1,272,87
6.3,"제일","강동구","천호동",105.69,62,0,1,256,64
7.76,"창신쌍용2단지","종로구","창신동",115.53,919,0,7,243,902
27.5,"LG한강자이","용산구","이촌동",134.72,656,0,10,281,1686
17,"장미","용산구","한남동",77.39,40,0,1,0,0
9.15,"워커힐푸르지오","광진구","광장동",65.66,200,0,2,294,205
11.0357142857143,"우성1차","광진구","자양동",79.75,656,0,6,228,0
5.985,"장안신일해피트리3차","동대문구","장안동",84.97,88,0,1,249,95
5.62,"형인허브빌(202동)","동대문구","장안동",83.65,79,0,1,249,90
6.5,"면목삼익","중랑구","면목동",111.94,216,0,3,402,233
6.945,"돈암현대","성북구","돈암동",84.39,619,0,6,261,170
9.7,"동선브라운스톤","성북구","동소문동7가",114.97,194,0,4,234,228
6.64,"삼익","성북구","안암동3가",98.68,204,0,3,0,102
6.25,"정릉풍림아이원","성북구","정릉동",84.24,1971,0,28,256,2366
14.9,"동일하이빌뉴시티","성북구","하월곡동",189.07,440,38,4,614,1804
6.26,"월곡갑을명가","성북구","하월곡동",84.7,145,0,2,447,243
3.89333333333333,"미아신구","강북구","미아동",84.94,105,0,1,0,0
4.4,"동양크레오","도봉구","방학동",84.9358,212,0,4,241,241
7.2375,"동신","노원구","월계동",106.09,864,0,7,0,432
6.86666666666667,"동신","노원구","월계동",92.84,864,0,7,0,432
4.5,"수정","은평구","수색동",42.21,66,0,2,0,0
4.9,"응암하이포룸","은평구","응암동",84.99,36,0,1,398,40
8.7,"백련산해모로","은평구","응암동",74.91,760,114,9,241,930
3.1,"임탑(101동)","은평구","신사동",73.49,38,0,1,248,36
7.93,"연희파크푸르지오","서대문구","연희동",59.9835,396,35,5,249,482
3.754,"미성맨션","서대문구","홍은동",65.43,300,0,4,179,146
19.8,"롯데캐슬프레지던트","마포구","공덕동",191.532,114,0,1,0,1127
8.4,"도화3지구우성","마포구","도화동",54.72,1222,0,15,228,1230
6.5,"함성참좋은","마포구","서교동",95.54,19,0,1,224,25
16,"삼성쉐르빌1","양천구","신정동",197.65,312,0,3,860,774
7.3,"신정e-편한세상","양천구","신정동",84.998,391,0,6,281,507
8.22666666666667,"반석목동블레스빌","양천구","신정동",79.43,68,0,1,217,75
8.15,"목동월드메르디앙2차","양천구","목동",72.24,99,0,1,280,116
3,"미리내","양천구","신월동",68.37,31,0,1,249,23
2.2,"중흥","양천구","신월동",60.84,18,0,1,248,13
3.9,"계명(다동)","강서구","화곡동",79.01,22,0,1,313,18
15.03,"마곡엠밸리7단지","강서구","마곡동",114.86,1004,338,13,238,1643
7.7,"마곡일성트루엘","강서구","방화동",84.958,98,0,2,199,106
5.208,"한숲마을대림","강서구","방화동",59.94,206,0,3,295,208
4.95,"방화진로","강서구","방화동",84.63,160,0,2,196,160
5.85,"한일유앤아이","구로구","구로동",74.229,454,0,8,247,539
2.365,"레오","구로구","개봉동",75.88,9,0,1,266,8
7.45,"도림청구","영등포구","도림동",126.65,200,0,1,282,0
7.75,"한신휴플러스","동작구","본동",59.9,247,0,4,257,450
16.2166666666667,"이수힐스테이트","동작구","동작동",108.336,680,0,15,212,836
8.025,"두산","관악구","봉천동",59.89,2001,0,25,324,2721
8.3,"예성그린캐슬2차","관악구","남현동",84.17,86,0,1,263,98
18.20625,"신반포10차","서초구","잠원동",54.03,876,0,5,0,0
23.5,"신반포4차","서초구","잠원동",106.31,1212,0,12,0,1212
20.3,"신반포25차","서초구","잠원동",84.49,169,0,2,176,0
26,"역삼자이","강남구","역삼동",114.5958,408,51,3,299,615
14.95,"개포현대2차(220동)","강남구","개포동",77.75,54,0,1,185,0
15.5,"래미안블레스티지","강남구","개포동",49.909,1957,112,23,249,3153
16.75,"리치아르떼빌","강남구","도곡동",178.58,11,0,1,227,24
27.5,"미성","송파구","신천동",134.36,1230,0,9,0,2091
27.5,"크로바","송파구","신천동",134.36,120,0,2,0,264
17.35,"잠실푸르지오월드마크","송파구","신천동",124.98,288,0,2,598,506
19.8,"진주","송파구","신천동",71.34,1507,0,16,0,0
11,"레이크해모로","송파구","송파동",84.51,75,0,1,399,110
7.36333333333333,"석촌예명","송파구","석촌동",84.27,32,0,1,270,32
5.5125,"석촌신부파스카빌","송파구","석촌동",65.17,19,0,1,196,19
4.1,"동신","송파구","삼전동",61.04,19,0,1,267,16
5.15,"그린파크빌","송파구","방이동",73.32,19,0,1,232,20
8.09,"현대3차","송파구","거여동",84.83,303,0,3,232,0
8,"아남","강동구","고덕동",78.3,807,0,8,296,692
5.2,"길동예전이룸2차","강동구","길동",84,64,0,1,237,70
4.48,"율전에버그린","강동구","천호동",79.38,18,0,1,199,20
3.45,"신동양빛여울","강동구","천호동",55.02,33,0,1,242,31
7.75,"강일리버파크1단지","강동구","강일동",84.53,282,106,7,116,327
1.29,"버넷하임1(도시형)","종로구","숭인동",17.96,20,0,1,720,11
7.27,"밀레니엄","종로구","평창동",110.61,19,0,1,187,27
17.65,"용산파크자이","용산구","한강로1가",133.09,310,0,3,789,299
15.8,"용산대우월드마크","용산구","한강로1가",114.676,160,0,1,975,614
13.11,"이촌두산위브트레지움","용산구","이촌동",89.09,84,0,1,297,69
3.9,"한성","용산구","한남동",32.73,116,0,2,0,0
6.5,"아일랜드캐슬","용산구","한남동",62.24,15,0,1,299,14
12.51,"센트라스1,2차","성동구","하왕십리동",59.95,2529,432,30,312,3043
15.1416666666667,"옥수어울림","성동구","옥수동",84.699,297,0,6,248,444
9.24125,"안암골벽산","동대문구","제기동",116.69,640,0,7,299,890
4.7,"한강훼미리","동대문구","장안동",75.96,72,0,1,588,116
7.06666666666667,"이문삼익","동대문구","이문동",84.95,353,0,2,397,0
2.4,"진성그린테라스","중랑구","면목동",60,24,0,1,199,23
6.5,"돈암대성유니드","성북구","돈암동",84.94,81,0,2,222,111
8.12272727272727,"롯데캐슬루나","노원구","월계동",84.9852,850,11,21,199,1153
2.8,"청솔","은평구","녹번동",81.86,18,0,1,269,19
4.7,"우남","은평구","갈현동",133.02,109,0,2,235,140
3.43,"충정리시온","서대문구","충정로3가",33.32,258,0,1,817,253
6.39666666666667,"홍제비콘드림힐","서대문구","홍제동",84.946,119,0,1,251,142
9.4,"DMC센트럴아이파크","서대문구","남가좌동",59.99,1061,47,13,234,1624
1.69,"DMC엘가(도시형)","서대문구","남가좌동",13.03,288,0,1,283,107
7.42333333333333,"성원1차","마포구","망원동",84.92,100,0,1,367,100
9.00666666666667,"양천중앙하이츠","양천구","신정동",104.62,241,0,4,208,488
2.75,"근상아트프리즘","양천구","신월동",71.49,32,0,1,398,29
2.78,"진흥","강서구","화곡동",62.89,40,0,2,0,0
5.25,"개화산경남아너스빌","강서구","방화동",67.06,91,0,2,218,99
5.825,"방신서광","강서구","방화동",113.3376,154,0,2,290,229
10.596,"경남아너스빌","영등포구","영등포동7가",114.77,600,0,8,360,706
14.45,"롯데캐슬엠파이어","영등포구","여의도동",107.58,406,0,2,942,1005
8.4,"낙성대현대홈타운","관악구","봉천동",84.923,297,0,2,301,426
4.63,"성원나이스","관악구","남현동",95.14,15,0,1,291,21
22.25,"삼익","서초구","방배동",151.54,408,0,4,161,444
15.6,"신반포청구","서초구","잠원동",59.55,347,0,2,328,0
27.3,"경남","강남구","개포동",182.2,678,0,9,174,816
3.17,"세호시티라이프","강남구","논현동",39.6,19,0,1,268,22
14.25,"논현e-편한세상","강남구","논현동",129.1841,63,0,1,249,95
3.35,"세호시티라이프","강남구","논현동",44.29,19,0,1,268,22
17.00625,"경남","강남구","도곡동",84.94,348,0,4,356,389
43.5,"로덴하우스웨스트빌리지","강남구","도곡동",244.66,19,0,1,248,74
9.15,"대명비발디","강남구","도곡동",83.72,18,0,1,237,20
3.8,"현대비젼21","강남구","도곡동",35.48,232,0,1,990,291
8.5,"송파성원상떼빌","송파구","가락동",90.7,324,0,2,545,533
9.6375,"미륭","송파구","가락동",64.26,435,0,4,180,217
14.925,"위례아이파크2차","송파구","장지동",90.0588,495,0,7,299,873
12.475,"신구블레스밸리","송파구","방이동",115.17,104,0,2,199,204
9,"송파파크데일1단지","송파구","마천동",84.13,812,527,15,192,891
12.25,"고덕그라시움","강동구","고덕동",59.02,4932,140,53,249,7150
4.5,"평대미진","강동구","천호동",75.93,58,0,1,294,62
2.55,"금성타운","강동구","천호동",59.49,19,0,1,292,11
9.31666666666667,"강일리버파크3단지","강동구","강일동",84.53,987,615,13,173,1105
20.05,"용산파크자이","용산구","한강로1가",162.04,310,0,3,789,299
16.7,"한남유엔빌리지루하우스","용산구","한남동",187.69,7,0,1,215,16
8.8,"한남아이파크","용산구","한남동",49.6243,10,0,1,787,8
8.8,"한남아이파크(도시형)","용산구","한남동",49.6243,270,0,1,787,240
11,"금호삼성래미안","성동구","금호동1가",114.67,582,0,11,227,690
15.4666666666667,"한강한신","성동구","성수동2가",59.95,202,0,2,320,220
7,"구의현진에버빌","광진구","구의동",66.062,62,0,1,226,86
10.3,"자양우성4차","광진구","자양동",84.91,66,0,1,0,50
5.55,"장안삼성쉐르빌","동대문구","장안동",100.7,254,0,1,809,614
4.74,"SM이로빌3차","동대문구","장안동",84.87,19,0,1,228,24
7.36333333333333,"홍릉동부","동대문구","청량리동",59.7,371,0,4,299,463
4.58,"솔루테","중랑구","면목동",82.811,79,0,1,299,91
3.975,"다울","중랑구","면목동",84.92,57,0,3,0,73
2.8,"온세솔내음","중랑구","면목동",47.7606,65,0,1,285,61
6.44666666666667,"성원","중랑구","면목동",114.75,168,0,2,353,158
5.98333333333333,"세방","중랑구","묵동",84.8,159,0,2,283,161
2.7,"문수해오름","노원구","상계동",42.76,37,0,1,236,34
7.05,"상계우방","노원구","상계동",139.16,274,0,3,312,381
4.5,"예원","은평구","녹번동",110.89,13,0,1,318,17
10.6,"북한산힐스테이트7차","은평구","불광동",114.844,882,0,15,208,1428
10.69,"은평뉴타운제각말5-1단지","은평구","진관동",134.84,330,0,13,131,513
5.15,"충정리시온","서대문구","충정로3가",44.88,258,0,1,817,253
6.2,"현대","서대문구","홍은동",77.49,610,0,6,231,305
8.95,"마포벽산e-솔렌스힐","마포구","신수동",84.9657,94,0,3,195,111
5.5,"신트리1단지","양천구","신정동",49.14,997,0,9,287,566
7.25,"세종그랑시아","양천구","목동",80.03,106,0,3,323,129
10.5166666666667,"목동삼익","양천구","목동",84.88,277,0,3,383,349
22,"목동신시가지5단지","양천구","목동",122.46,1848,0,36,116,1444
17.5,"목동신시가지2단지","양천구","목동",95.22,1640,0,37,124,1306
16.625,"목동신시가지1단지","양천구","목동",83.23,1882,0,34,123,1104
4.5,"신월보람쉬움2차","양천구","신월동",71.35,169,0,3,249,171
4.95,"윤탁아트리움","강서구","화곡동",121.27,19,0,1,183,25
7.14166666666667,"보람","강서구","가양동",83.07,120,0,2,296,122
5.8,"마곡승윤노블리안","강서구","방화동",84.64,75,0,1,247,45
5.53333333333333,"개화산동부센트레빌","강서구","방화동",59.97,205,0,4,275,215
6.895,"신성은하수","구로구","신도림동",59.88,120,0,1,290,123
1.22225,"대림역와이즈플레이스","구로구","구로동",24.009,96,0,1,824,37
6.17,"천왕이펜하우스5단지","구로구","천왕동",84.98,522,458,8,199,636
4,"메르시대신","금천구","시흥동",76.15,19,0,1,196,18
22.1,"광장","영등포구","여의도동",151.54,744,0,10,183,893
13.7333333333333,"한양","영등포구","여의도동",105.72,588,0,8,0,588
7.9,"문래대림","영등포구","문래동5가",96.41,200,0,1,429,251
7.75,"베어스타운","영등포구","문래동6가",84.82,304,0,2,332,330
8.41666666666667,"삼천리","영등포구","양평동3가",84.94,179,0,2,333,215
8.7175,"양평역월드메르디앙","영등포구","양평동3가",84.44,116,0,2,248,137
7.135,"한솔","영등포구","양평동6가",84.13,219,0,2,382,245
13.85,"힐스테이트상도센트럴파크","동작구","상도동",118.1432,1559,0,22,222,1971
5.1,"반석블레스빌","관악구","봉천동",65.97,49,0,1,266,0
8.65,"두산","관악구","봉천동",84.92,2001,0,25,324,2721
5.26666666666667,"신림쌍용","관악구","신림동",84.88,373,0,3,328,412
13.95,"리첸시아방배","서초구","방배동",116.86,79,0,1,457,215
17.33,"방배브라운스톤","서초구","방배동",84.95,145,0,3,249,195
14.5166666666667,"서초네이처힐1단지","서초구","우면동",84.82,178,88,10,100,212
17.33,"신반포21차","서초구","잠원동",117.07,108,0,2,170,116
14.5,"대주피오레","서초구","잠원동",121.83,49,0,1,236,78
26.7666666666667,"반포래미안아이파크","서초구","반포동",84.93,829,116,11,284,1332
19.83,"서초교대e편한세상","서초구","서초동",84.93,435,24,6,268,763
14.845,"서초롯데캐슬리버티","서초구","서초동",84.99,132,0,3,238,230
6.4,"서초로얄","서초구","서초동",59.34,40,0,1,316,44
14.25,"우성6차","강남구","개포동",67.28,270,0,8,106,270
14.175,"삼성","강남구","도곡동",54.81,231,0,4,139,208
18.3,"도곡한라비발디","강남구","도곡동",84.8861,110,0,1,249,156
17.75,"잠실푸르지오월드마크","송파구","신천동",119.58,288,0,2,598,506
17.5,"가락삼익맨숀","송파구","송파동",151.508,936,0,14,179,1964
2.6,"대련","송파구","가락동",40.97,13,0,1,389,12
12.05,"송파위례24단지꿈에그린","송파구","장지동",59.66,1810,0,22,194,2080
14.4928571428571,"래미안솔베뉴","강동구","명일동",78.07,1900,156,13,299,2304
3.265,"신암가온","강동구","길동",56.7,55,0,1,428,51
6.1175,"장인이즈빌","강동구","길동",82.918,49,0,1,269,52
5,"일심","강동구","성내동",75.65,28,0,1,279,30
8.4,"둔촌역아치스톤","강동구","성내동",84.94,66,0,1,198,79
5.7,"동구햇살","강동구","천호동",91.16,63,0,1,294,76
8.15,"남산퍼시픽","중구","남산동2가",108.78,14,0,1,214,14
17.2,"강촌","용산구","이촌동",84.85,1001,0,9,339,1066
12.8,"노블캐슬","용산구","동빙고동",133.18,14,0,1,199,34
13.925,"서울숲푸르지오1차","성동구","금호동4가",84.55,888,0,19,228,1029
15.1833333333333,"구의아크로리버","광진구","구의동",150.6416,220,0,2,746,549
1.21,"제이드파크(도시형)","동대문구","장안동",21.94,28,0,1,489,14
1.21,"제이드파크(아)","동대문구","장안동",21.94,12,0,1,489,6
6.2,"장한평월드메르디앙2차","동대문구","장안동",84.85,124,0,2,249,139
6,"신일해피트리2차","동대문구","장안동",84.12,98,0,1,240,113
4.58,"서울가든","동대문구","휘경동",71.53,160,0,1,202,128
3.604,"이문스카이뷰","동대문구","이문동",25.99,36,0,1,687,24
4,"IS","중랑구","면목동",84.84,32,0,1,223,31
3.35,"그린캐슬","중랑구","면목동",74.27,13,0,1,199,14
6.1,"면목아남리치카운티","중랑구","면목동",59.923,178,0,5,249,191
5.39333333333333,"동진","성북구","종암동",104.86,19,0,1,0,0
3.01666666666667,"수유현대","강북구","수유동",59.67,110,0,1,397,88
3.06166666666667,"도봉금강아미움파크타운","도봉구","쌍문동",56.5657,126,0,1,393,126
2.45,"신동아","도봉구","쌍문동",65.71,19,0,1,279,17
3.9925,"현대3차","도봉구","쌍문동",84.97,287,0,3,236,211
4.49666666666667,"도봉한양수자인","도봉구","도봉동",84.99,80,0,1,399,148
5.69,"응암우성","은평구","응암동",115.67,292,0,4,192,292
3.27,"혜승벨라지오","은평구","역촌동",84.94,12,0,1,246,13
5.925,"해성훼미리","서대문구","홍제동",96.2599,48,0,1,278,62
15.58,"래미안밤섬리베뉴II","마포구","상수동",84.82,530,91,8,243,680
5.2,"세원","마포구","성산동",74.46,81,0,1,306,56
4.4,"왕자","양천구","목동",78.26,19,0,1,216,12
22.4,"목동신시가지5단지","양천구","목동",115.47,1848,0,36,116,1444
4.1,"태진","양천구","신월동",98.42,97,0,1,285,105
3.48,"신안파크","양천구","신월동",60.2,485,0,11,137,400
10.23,"염창롯데캐슬","강서구","염창동",84.9519,284,0,5,209,450
7.91666666666667,"그랜드아이파크","강서구","화곡동",116.23,159,0,3,0,311
11.0333333333333,"마곡엠밸리11단지","강서구","마곡동",84.88,347,245,6,232,362
7,"형제","강서구","방화동",76.83,96,0,4,0,0
12.45,"신도림동아3차","구로구","신도림동",110.302,813,0,9,402,1064
12.2900333333333,"신도림태영타운","구로구","구로동",171.22,1252,0,13,316,1990
4.53,"고척대우","구로구","고척동",59.95,987,0,13,342,1179
4.12,"우성꿈동산","구로구","고척동",83.98,204,0,3,212,414
3.7,"우성꿈동산","구로구","고척동",76.76,204,0,3,212,414
3.38,"호정타워","금천구","독산동",81.42,96,0,1,294,116
9.6,"롯데캐슬골드파크1차","금천구","독산동",84.4633,1743,183,11,297,2282
4.65,"휴젠느","영등포구","영등포동7가",36.85,53,0,1,593,41
19.15,"여의도금호리첸시아","영등포구","여의도동",164.86,248,0,2,799,623
10.5,"상도더샵2차","동작구","상도동",75.67,138,0,4,189,173
1.96666666666667,"씨티아모리움(도시형)","동작구","상도동",17.4395,142,0,1,198,39
4.15,"정호힐사이드","동작구","상도동",81.26,19,0,1,256,22
16.375,"한강현대","동작구","흑석동",131.06,960,0,13,237,1920
8.175,"대아2차(경남아너스빌)","동작구","사당동",84.96,120,0,1,329,128
3.2,"대영(도시형)","관악구","봉천동",44.5,28,0,1,195,15
4.99,"새진(105동)","관악구","봉천동",84.93,19,0,1,253,22
4.2,"미래한건","관악구","신림동",74.98,29,0,1,199,29
7.95,"방배아크로타워","서초구","방배동",59.37,116,0,2,388,191
17,"삼호2차","서초구","방배동",131.41,264,0,5,0,100
7.8,"리시본하우스","서초구","양재동",46.31,27,0,1,244,21
13.5625,"서초힐스","서초구","우면동",74.97,1082,0,12,208,1274
24.5,"롯데캐슬갤럭시2차","서초구","잠원동",132.78,428,0,8,299,853
11.97,"브라운스톤서초","서초구","서초동",84.23,42,0,1,734,22
28.55,"래미안블레스티지","강남구","개포동",99.967,1957,112,23,249,3153
12.575,"논현한가람","강남구","논현동",84.95,32,0,1,235,43
13.35,"매봉","강남구","도곡동",59.82,132,0,1,386,132
30.25,"타워팰리스2차","강남구","도곡동",162.6,813,0,2,923,2376
20.06,"타워팰리스1차","강남구","도곡동",84.15,1297,0,4,919,3695
8.49,"씨티극동","송파구","풍납동",84.43,442,0,3,283,460
4.9,"칼라","송파구","풍납동",91.57,20,0,1,201,22
8.5,"e-지브로","송파구","가락동",142.5,19,0,1,297,25
16,"위례아이파크2차","송파구","장지동",108.1376,495,0,7,299,873
4.94333333333333,"효성올림픽카운티","송파구","방이동",56.22,138,0,1,962,86
5,"태천해오름(102A)","강동구","명일동",80.76,18,0,1,232,18
8.3,"그랜드","강동구","둔촌동",152.69,19,0,1,297,28
6.67,"새한올림픽","강동구","성내동",81.55,49,0,1,270,59
6.43,"한솔브리즈(594)","강동구","성내동",84.91,73,0,1,296,90
16.275,"경희궁자이2단지","종로구","홍파동",84.907,1148,0,14,252,1506
17.63125,"경희궁자이2단지","종로구","홍파동",84.614,1148,0,14,252,1506
8.2,"삼각","용산구","한강로1가",43.64,130,0,2,0,0
4.375,"한강로대우아이빌","용산구","한강로2가",34.02,110,0,1,799,63
13.5,"미주맨션B동","용산구","이촌동",156.33,50,0,1,0,70
13.75,"텐즈힐1","성동구","하왕십리동",84.92,1702,333,21,224,2431
7.7,"신동아","성동구","행당동",59.94,636,0,9,258,502
10.1,"신동아","성동구","행당동",84.96,636,0,9,258,502
10.4166666666667,"금호자이2차","성동구","금호동3가",59.9167,403,83,6,223,446
19.26,"서울숲푸르지오2차","성동구","금호동4가",114.771,707,121,12,226,672
12.9,"서울숲힐스테이트","성동구","성수동2가",57.03,445,0,5,249,800
16.1,"서울숲힐스테이트","성동구","성수동2가",84.78,445,0,5,249,800
18.2,"광장자이","광진구","광장동",125.89,122,0,2,247,284
9.8,"삼성1차","광진구","광장동",66.03,165,0,1,208,165
10.3675,"광장금호베스트빌","광진구","광장동",59.93,242,0,4,276,250
13.5575,"광장현대5단지","광진구","광장동",74.88,581,0,6,259,581
7.64333333333333,"대림","동대문구","답십리동",114.9,228,0,3,208,297
3.99,"금성","동대문구","장안동",71.14,18,0,1,199,18
9.5,"광남캐스빌","동대문구","청량리동",84.86,20,0,1,228,23
7.13,"브라운스톤휘경","동대문구","휘경동",59.96,451,78,8,221,497
2.86076923076923,"레그노시티","중랑구","상봉동",26.908,55,0,1,529,39
8.67,"e편한세상화랑대","중랑구","묵동",75.914,719,80,12,247,910
8.75,"e편한세상화랑대","중랑구","묵동",75.712,719,80,12,247,910
6.1,"중랑숲리가","중랑구","망우동",84.913,381,0,10,189,479
2.89,"주함해븐","중랑구","망우동",50.625,42,0,1,199,43
7.7,"돈암힐스테이트","성북구","돈암동",84.74,200,0,6,231,242
7.675,"길음뉴타운11단지롯데캐슬골든힐스","성북구","길음동",59.8946,399,40,5,241,486
9.35,"꿈의숲롯데캐슬","강북구","미아동",104.53,615,105,11,188,716
4.275,"효성네오인텔리안","강북구","번동",71.05,121,0,1,762,260
6.71166666666667,"월계한일1차","노원구","월계동",84.942,190,0,1,0,0
1.41,"한일휴니스빌(도시형)","노원구","공릉동",12.42,164,0,1,599,46
2.88,"굿모닝기룡(83-18)","은평구","녹번동",51.08,16,0,1,288,14
3.95,"동양","은평구","구산동",84.36,12,0,1,253,13
3.6,"삼영","은평구","응암동",67.99,12,0,1,0,0
3.9,"유성아이비(590-15)","은평구","응암동",58.01,20,0,1,499,14
8.6,"백련산힐스테이트1차","은평구","응암동",84.49,1106,78,16,191,1344
8.074,"백련산힐스테이트1차","은평구","응암동",84.42,1106,78,16,191,1344
5.57,"인우","은평구","증산동",70.93,47,0,1,298,55
6.7,"은평뉴타운상림4단지아이파크","은평구","진관동",84.97,241,77,4,162,376
8.075,"은평뉴타운제각말5-3단지","은평구","진관동",101.9,189,0,7,128,274
7.48,"은평뉴타운우물골8단지","은평구","진관동",84.49,448,0,14,149,662
3.815,"태영으뜸","서대문구","홍제동",52.77,214,0,1,390,201
4.6,"제니스(131-2)","서대문구","홍제동",65.27,29,0,1,249,28
3.71666666666667,"연희에스엠","서대문구","연희동",68.06,12,0,1,199,12
6.86,"홍은풍림아이원","서대문구","홍은동",130.539,333,0,7,260,491
11.525,"DMC센트럴아이파크","서대문구","남가좌동",84.9,1061,47,13,234,1624
16,"펜트라우스","마포구","신공덕동",152.85,476,0,4,487,0
15.7166666666667,"마포자이2차","마포구","대흥동",84.44,558,96,6,247,758
9.518125,"염리삼성래미안","마포구","염리동",59.76,574,0,9,258,704
6.5,"망원대림1차","마포구","망원동",59.73,181,0,4,258,227
12.15,"명지해드는터","양천구","신정동",84.98,205,0,2,285,249
3.88333333333333,"은행","양천구","신정동",73.07,39,0,1,225,31
4.85,"상부파크팰리스1차","양천구","목동",78.56,15,0,1,199,15
4.95,"일신파스텔","양천구","목동",84.24,40,0,1,322,44
18.95,"목동신시가지5단지","양천구","목동",95.21,1848,0,36,116,1444
3.40333333333333,"세아쎄닛빌","양천구","신월동",66.9,130,0,1,597,130
9.075,"e-편한대림","강서구","등촌동",116.41,222,0,4,363,315
5.83333333333333,"강서아이파크","강서구","화곡동",83.077,96,0,1,595,148
14.2375,"마곡엠밸리5단지","강서구","마곡동",114.98,439,137,8,192,644
9.46333333333333,"마곡수명산파크1단지","강서구","내발산동",84.75,1421,841,16,225,1581
9.2,"우성2차","구로구","신도림동",84.94,239,0,3,271,190
13.1875,"신도림동아2차","구로구","신도림동",112.354,655,0,5,388,779
4.15,"늘푸른","구로구","구로동",84.96,24,0,1,697,61
3.8825,"e-푸른","구로구","개봉동",83.02,36,0,1,199,36
8.278,"개봉푸르지오","구로구","개봉동",84.88,978,115,10,299,1175
2.6,"호수1차","구로구","궁동",75.37,19,0,1,193,18
9.775,"온수힐스테이트","구로구","온수동",162.03,999,56,18,196,1267
7.6225,"금천롯데캐슬골드파크3차","금천구","독산동",59.9672,1236,179,6,499,1602
6.3,"관악산신도브래뉴","금천구","시흥동",104.51,206,0,2,249,247
4.358,"탑스빌","금천구","시흥동",79.84,148,0,1,291,156
